id,model,hyp_base,hyp_topic,hyp_emphasis,reference,BLEU,chrF,BERTScore_F1
342,gemma,The phone camera is focusing slowly,camera focus slow on the phone,slow down the camera focus on the phone,phone with camera focus slow to kick,0.0,47.67047552718299,0.88704913854599
343,llama,The software update was installed in the background.,The background has been updated with the installation of the software.,The software has been installed with its update running in the background.,software ka update background me install hua,0.0,57.39974761023272,0.8430941104888916
343,gemma,The software was installed on the background of the update.,installed software in background update,background of software install hua,software ka update background me install hua,0.0,60.336790762044224,0.851069172223409
344,llama,The browser's cache needs to be cleared.,The browser's cache needs to be cleared.,The browser's cache needs to be cleared.,You will have to clear your browser's cache.,0.0,43.653703449171765,0.9368797540664673
344,gemma,The browser needs to be cleared of cache,cache clear needed to browser,Clear browser cache.,You will have to clear your browser's cache.,0.0,31.60790747632684,0.8950560490290324
345,llama,The rename option is greyed out in the file.,"The ""Rename"" option is greyed out because of the file.",The rename option for the file is greyed out.,file ka rename option greyed out hai,0.0,57.23691951384014,0.8718562523523966
345,gemma,The rename option is greyed out on the file,The rename option is greyed out on the file.,greyed out rename option of file,file ka rename option greyed out hai,0.0,63.29531592023901,0.8666455944379171
346,llama,The app's notification sound is muted.,The app's notification sound is muted and lagging.,Your app's notification sound is muted.,app ka notification sound muted lag raha,0.0,58.07659501881835,0.8633676568667094
346,gemma,The notification sound is muted.,notification sound muted,muted your notification sound,app ka notification sound muted lag raha,0.0,59.90462148089476,0.8539941112200419
347,llama,The system restart issue is resolved.,The system restarts and solves the issue.,The system's restart issue is resolved.,Restarting the system will resolve the issue.,0.0,49.75098766285941,0.9194407065709432
347,gemma,System restart issue solved,Restart issue and solve system,solve restart system issue,Restarting the system will resolve the issue.,0.0,39.27726218197193,0.895054300626119
348,llama,The email's spam filter is being overly aggressive.,The email's spam filter is causing a significant delay.,The email is being aggressively filtered by the spam filter.,email ka spam filter aggressive lag raha,0.0,48.29312390914347,0.8611534039179484
348,gemma,The email spam filter is becoming aggressive.,The spam filter seems to be aggressive with the email.,Looks like the email spam filter is getting aggressive.,email ka spam filter aggressive lag raha,0.0,52.77754601001674,0.8639494180679321
349,llama,The device's firmware update is pending.,A firmware update is pending for the device.,The device's firmware update is pending.,device ka firmware update pending hai,0.0,64.76146420781073,0.8680057525634766
349,gemma,Device has pending firmware update,firmware update pending on device,pending device firmware update,device ka firmware update pending hai,0.0,69.20603051845224,0.8720043301582336
350,llama,The conflict in cloud sync has not been resolved.,The sync conflict has not been resolved in the cloud.,The conflict with cloud sync has not been resolved.,cloud sync ka conflict resolve nahi hua,0.0,50.57386928855689,0.830693264802297
351,llama,The dosage timing of the medicine will have to be adjusted.,The dosage timing will have to be adjusted for the medicine.,The dosage timing of the medicine will have to be adjusted.,Dosage timing of medicine will have to be adjusted,0.42830905676708286,84.21117503120499,0.9413924217224121
351,gemma,The dosage timing needs to be adjusted for the medicine,Dosage timing needs to be adjusted for the medicine,adjust the dosage timing of the medicine,Dosage timing of medicine will have to be adjusted,0.0,58.65597149498106,0.9192555546760559
352,llama,The appointment slot at the clinic has been rescheduled.,The appointment slot has been rescheduled at the clinic.,The clinic appointment has been rescheduled.,clinic ka appointment slot reschedule hua,0.0,63.56167273218071,0.866980791091919
352,gemma,clinic reschedule appointment slot,Appointment slot rescheduled at clinic,reschedule clinic appointment slot,clinic ka appointment slot reschedule hua,0.0,73.02314295957929,0.8725639581680298
353,llama,The test sample label is missing.,"The sample label is missing, so the test result is invalid.",The test sample is missing.,Test sample label found missing,0.0,53.87303651692946,0.915523370107015
353,gemma,The sample label is missing from the test.,sample label missing from test,Sample label for missing test,Test sample label found missing,0.0,57.76301152796018,0.9148349761962891
354,llama,The report's interpretation seems a bit confusing.,The interpretation is a bit confusing for the report.,It's a bit confusing to interpret the report.,report interview with theola.,0.0,29.948679121197515,0.8686391711235046
354,gemma,The report seems a bit confusing to me.,Interpretation seems a little confusing.,confusing was the interpretation of the report,report interview with theola.,0.0,24.504965000864694,0.8611435492833456
355,llama,The medicine is having a mild side effect.,The medicine has a mild side effect.,"I'm experiencing a mild lag, which is a side effect of the medicine.",The side effects of the medicine seem mild.,0.0,53.71586195955166,0.9345297614733378
355,gemma,The side effect of medicine is mild,side effect seems mild,Mild side effect of medicine,The side effects of the medicine seem mild.,0.0,47.11139624723365,0.9290061791737875
356,llama,The doctor's explanation was easy to understand.,The doctor explained it in a way that was easy to understand.,I understood the doctor's explanation easily.,Doctor's explanation was easy to understand,0.24475340607908888,71.46670058498329,0.934516191482544
356,gemma,Doctor's explanation easy to understand,Easy to explain the doctor,Easy to understand doctor's explanation,Doctor's explanation was easy to understand,0.0,64.48662590287717,0.9182515740394592
357,llama,The health app's step count is inaccurate.,The step count is inaccurate in the health app.,The health app is showing an inaccurate step count.,health app ka step count inaccurate lag raha,0.0,60.40516007480482,0.8869745930035909
357,gemma,The step count of the health app seems to be inaccurate.,Step count seems inaccurate in health app,sounds inaccurate for the health app step count,health app ka step count inaccurate lag raha,0.0,57.36148450283098,0.8743436535199484
358,llama,Not skipping the warm-up exercise.,Warm up is a must before doing any exercise.,Not skipping the exercise is its warm up.,Do not skip the warm up of the exercise.,0.0,45.695132459052395,0.9177371064821879
358,gemma,don't skip the warm up exercise,Warm up skip nahi karna exercise,don't skip the warm up exercise,Do not skip the warm up of the exercise.,0.19636750083750365,52.11971079256631,0.9269932707150778
359,llama,Protein intake in the diet is insufficient.,Protein intake is insufficient in this diet.,There is an insufficient amount of protein in the diet.,Protein intake of diet seems insufficient,0.0,62.52649227956645,0.9180462956428528
359,gemma,The diet is insufficient in protein intake.,protein intake insufficient,insufficient protein intake,Protein intake of diet seems insufficient,0.0,61.64787653469291,0.9164717594782511
360,llama,My sleep schedule has been disturbed recently.,My sleep schedule has been disturbed recently.,My sleep schedule has been disrupted recently.,sleep ka schedule recently disturb ho gaya,0.0,50.66303136847807,0.8442813158035278
360,gemma,The sleep schedule was recently disturbed.,The schedule recently disturbed my sleep.,recently disturbed the sleep schedule,sleep ka schedule recently disturb ho gaya,0.0,64.33635830528344,0.8393620649973551
